1095|798|358
D295|2497|2087
D2959|1511|1098
D296|2087|2497
D2961|1511|1098
D2962|1098|1511
D2963|1511|1098
D2964|1098|1511
D2965|1511|1098
D2967|1511|1098
D2968|1098|1511
D2969|1511|1098
D2970|1098|1511
D2971|1511|1098
D2972|1098|37
D2973|1511|1098
D2974|1098|1511
D2975|37|1098
D2976|1098|1511
D2977|1511|1098
D2979|1511|1098
D2980|1098|1511
D2982|1098|1511
D2992|1098|1493
D2994|1493|1098
D2995|1095|1511
D2997|1511|1095
D3|443|1671
D30|2847|443
D3002|61|1577
D3006|61|918
D3010|61|1625
D3012|1625|61
D3014|61|1625
D3016|1625|61
D3022|61|1576
D3026|61|1625
D3032|61|1625
D3034|1625|61
D3042|61|1625
D3044|1576|61
D3046|61|1625
D3048|1576|61
D3052|61|1625
D3054|1625|61
D3056|61|1625
D3058|1625|61
D3064|61|1625
D3068|61|1625
D3070|1625|61
D3072|61|918
D3074|918|61
D3077|482|918
D3078|918|482
D3081|482|918
D3082|918|482
D3086|61|1625
D3090|61|1625
D3094|61|1625
D31|777|443
D3101|61|2087
D3102|2087|61
D3103|61|2088
D3104|2273|61
D3109|1804|2087
D311|446|59
D3110|2087|1804
D3111|1442|1783
D3112|1783|1442
D312|59|446
D3125|481|1783
D313|446|59
D3131|61|2856
D3135|481|2417
D314|59|446
D3141|61|2856
D3145|61|2417
D3147|2417|61
D3152|523|1625
D3156|523|1625
D3158|1625|523
D3201|61|544
D3205|61|544
D3207|61|544
D321|446|59
D3211|869|544
D3212|544|869
D3215|869|544
D3217|1442|544
D3218|544|1442
D3219|869|544
D322|59|446
D3220|544|869
D3222|506|1577
D3223|1577|506
D3226|506|1577
D3227|1577|506
D3231|1442|544
D3232|544|1442
D3241|1577|506
D3242|506|1577
D3245|1577|506
D3246|506|1577
D3256|506|918
D3258|918|506
D3262|1625|2087
D3264|2087|1625
D3272|1625|544
D3274|544|1625
D3276|1625|544
D3278|544|1625
D3291|61|2856
D3293|2856|61
D3295|482|2856
D33|443|777
D3301|869|506
D3303|506|869
D3305|869|544
D3306|544|869
D331|1577|1804
D332|1804|1577
D3321|61|1569
D3322|1569|61
D3323|61|68
D3325|839|61
D352|61|1231
D354|1231|61
D3561|2404|458
D3563|2404|458
D3564|1537|2404
D3566|497|2404
D3567|2404|1537
D3568|458|2404
D3569|2404|497
D3570|458|2404
D3592|1511|2404
D3594|1511|2404
D3601|497|1098
D3602|1098|497
D3603|497|1098
D3604|1098|497
D3605|496|1098
D3607|497|1098
D3608|1098|497
D3609|497|1098
D3610|1098|497
D3611|497|1098
D3612|1098|497
D3614|1098|497
D3615|497|1098
D3616|1098|497
D3617|497|1098
D3618|1098|497
D3619|497|1098
D3621|497|1098
D3622|1098|496
D3624|1098|496
D3625|496|1098
D3626|1098|497
D3627|497|1098
D3628|1098|497
D3630|1098|497
D3631|497|1098
D3632|1098|497
D3633|497|1098
D3634|1098|497
D3635|497|1098
D3637|497|1098
D3638|1098|497
D3639|497|1098
D3640|1098|497
D3641|497|1098
D3643|496|1098
D3646|1098|497
D3647|497|1098
D3648|1098|497
D3650|1098|497
D366|1577|1231
D3677|1095|497
D3679|497|1095
D368|1231|1577
D3682|1098|2549
D3684|2627|1098
D3686|1098|2627
D3688|2627|1098
D3692|2549|1098
D37|443|778
D3706|1098|458
D3708|458|1098
D3710|1098|458
D3712|458|1098
D3714|1098|458
D3716|458|1098
D3718|1098|458
D3722|1098|497
D3724|458|1098
D3726|1098|458
D3728|458|1098
D3751|1510|1098
D3752|1098|1493
D3753|1493|1098
D3754|1098|1493
D3755|1493|1098
D3756|1098|1493
D3757|1493|1098
D3760|1098|1493
D3761|1493|1098
D3762|1098|1510
D377|1442|544
D378|544|61
D3782|1098|2008
D3784|2008|1098
D3786|1098|2008
D379|61|544
D3792|2008|1098
D380|544|1442
D381|61|2273
D382|2088|61
D39|778|443
D3901|2387|1783
D3902|1783|2387
D4|1671|443
D41|443|778
D43|778|443
D45|443|778
D5|443|1671
D51|443|1671
D5102|1231|136
D5105|136|1231
D5111|2473|1231
D5112|1231|2473
D5114|2620|1231
D5116|1231|2620
D5122|524|1231
D5124|1231|524
D5126|1089|1231
D5128|1231|1089
D5129|485|524
D5130|524|485
D5131|2524|1089
D5132|1089|2524
D5133|2524|2620
D5134|2620|2524
D5137|2293|2524
D5139|2524|2293
D5141|2524|586
D5142|586|2524
D5143|2524|586
D5144|586|2524
D5145|2524|1860
D5146|1860|2524
D5147|2524|1860
D5148|1860|2524
D5151|2293|484
D5152|484|2293
D5153|2293|484
D5154|1230|2293
D5156|1231|2293
D5159|1580|1231
D5160|1231|1580
D5161|484|1231
D5162|1230|484
D5163|2473|1231
D5164|1231|2473
D5171|1094|1231
D5172|1231|1094
D5173|1094|1231
D5174|1231|1094
D5175|1094|1231
D5176|1231|1094
D5177|1094|1231
D5178|1231|1094
D5179|1094|1230
D5180|484|1094
D5181|2444|1231
D5182|1230|2444
D5184|1230|2444
D5185|2444|1231
D5186|1231|2444
D5187|2444|1231
D5188|1231|2444
D5189|2444|1231
D5190|1231|2444
D5191|2444|1231
D5192|1231|2444
D5193|2444|1230
D5194|1231|2444
D5195|2444|1230
D5196|1231|2444
D5197|2444|1231
D52|1671|443
D5203|1625|2348
D5204|2348|1576
D5206|1576|465
D5208|465|1625
D5211|1625|465
D5212|465|1577
D5213|1625|465
D5214|465|1625
D5216|1577|465
D5218|2348|1577
D5220|2348|1625
D5221|1625|2348
D5222|465|1625
D5232|1576|2348
D5234|2348|1576
D5239|1625|2348
D5240|2348|1625
D5242|1576|2348
D5244|2348|1576
D5245|1625|2348
D5246|2348|1625
D5248|727|2348
D5301|800|2453
D5302|2453|800
D5303|800|2453
D5304|2453|800
D5305|800|2453
D5306|2453|800
D5307|800|2453
D5308|2453|800
D5309|800|2453
D5310|2453|800
D5311|800|2453
D5312|2453|800
D5313|800|2453
D5314|2453|800
D5315|800|2453
D5316|2453|800
D5317|800|2453
D5318|2453|800
D5319|800|2453
D5320|2453|800
D5333|800|265
D5334|265|800
D5495|590|346
D5499|590|346
D5571|482|913
D5572|913|482
D5601|482|886
D5602|886|482
D5603|482|886
D5604|886|482
D5606|886|482
D5607|482|886
D5608|886|482
D5609|482|886
D5610|886|482
D5641|482|2221
D5642|2221|482
D5651|590|886
D5652|886|590
D5654|886|590
D5655|590|886
D5656|886|590
D5657|590|886
D5659|590|886
D5660|886|590
D5661|590|886
D5662|886|590
D5663|590|886
D5664|886|590
D5665|590|886
D5666|886|590
D5702|1576|419
D5704|918|1576
D5712|1576|918
D5714|918|1576
D5716|1576|918
D5722|1576|918
D5724|419|1576
D5726|1576|918
D5728|918|1576
D5817|1625|918
D5819|1625|918
D5820|918|1625
D5826|918|1625
D5835|1625|2264
D5836|2264|1625
D5852|1577|918
D5854|918|1577
D5856|1577|918
D5858|918|1577
D5862|1577|918
D5864|918|1577
D5866|1577|918
D5868|918|1577
D5876|1577|918
D5878|918|1577
D5896|918|1625
D5906|1577|918
D5921|1625|918
D5922|918|1625
D5923|1625|918
D5924|918|1625
D5926|1577|918
D5928|918|1577
D5930|1577|918
D5932|918|1577
D5936|1577|918
D5952|727|918
D5954|918|727
D5955|1625|918
D5956|918|1625
D5989|1625|1215
D5990|1215|1576
D5992|1577|1215
D5994|1215|1577
D5996|1577|419
D5998|419|1577
D6|1671|443
D6002|2696|1740
D6003|1740|2696
D6016|2696|1742
D6052|1876|1740
D6053|1740|1876
D6071|1740|2270
D6195|2293|2097
D6203|2087|544
D6205|2088|544
D6213|2087|544
D6215|2087|544
D6218|1846|2087
D6221|2087|1846
D6230|544|2087
D6232|544|2088
D632|1577|1230
D6335|2095|2087
D6336|2087|2095
D6337|2095|2087
D6338|2087|2095
D6341|202|505
D6342|505|202
D6344|505|202
D6345|202|505
D6348|505|202
D6349|202|505
D6350|505|202
D6351|202|505
D6352|505|202
D6354|505|202
D6356|505|202
D6358|505|202
D636|61|1231
D6360|505|202
D6372|506|202
D6374|506|202
D6376|506|202
D638|1231|61
D6381|2095|2856
D6383|2856|2095
D6391|202|505
D6392|505|202
D6403|2087|2856
D6405|2087|2856
D6407|2087|2856
D6409|2087|2856
D6415|2087|2856
D6417|2087|2856
D6419|2087|2856
D6435|2856|2087
D6437|2856|2087
D6439|2856|2087
D6441|2856|2087
D6443|2856|2087
D6449|2856|2087
D6477|2856|544
D6478|544|2856
D6501|505|2087
D6502|2087|505
D6503|505|2087
D6504|2087|505
D6505|202|2087
D6506|2087|506
D6507|505|2087
D6508|2087|202
D6509|506|2087
D6510|2087|505
D6511|505|2087
D6512|2087|505
D6513|506|2856
D6515|2856|506
D6524|544|506
D6525|202|544
D6526|544|505
D6527|506|544
D6529|505|1846
D6530|544|506
D6533|506|544
D6534|1846|506
D6541|31|2087
D6542|2087|31
D6548|479|506
D656|869|2524
D6571|2087|2417
D6573|2417|2087
D6575|2087|2417
D6577|2417|2087
D658|2524|869
D6611|443|645
D6613|645|443
D6615|443|645
D6617|645|443
D6619|443|2103
D6620|2103|443
D6675|2088|2417
D6677|2417|2088
D671|2088|1783
D672|1783|2088
D6721|447|2033
D6724|2033|792
D6725|792|2033
D6732|2033|2103
D6734|2103|2033
D6736|2033|2103
D6738|2103|2033
D6751|619|435
D6752|435|618
D6753|619|435
D6754|435|618
D6755|618|435
D6756|435|618
D6757|618|435
D6758|435|618
D6759|618|435
D6760|435|618
D6761|618|435
D6762|435|618
D6763|618|435
D6764|435|619
D6765|618|435
D6766|435|619
D6767|619|2512
D6768|2512|619
D6769|2678|435
D6770|435|2678
D6771|2678|435
D6772|435|2678
D6773|2678|2512
D6774|2512|2678
D681|2273|1783
D686|1783|2273
D6901|636|2846
D6902|2846|638
D6904|2846|638
D6905|638|2846
D6907|636|2846
D6908|2846|636
D6909|638|2846
D6910|2846|638
D6912|2846|636
D6913|636|2846
D6915|636|2846
D6916|2846|638
D7|443|1671
D7221|1751|19
D7222|19|1751
D7224|19|1751
D7226|19|1751
D7227|1751|19
D7229|1751|19
D73|443|595
D7303|1751|19
D7304|19|1752
D7306|19|1752
D7307|1751|19
D7308|19|1751
D7310|19|1752
D7311|1752|19
D7312|19|1752
D7313|1752|19
D7315|1752|19
D7316|19|1752
D7317|1751|19
D7319|1752|19
D7320|19|1751
D7321|1752|19
D7322|19|1752
D7323|1752|19
D7324|19|1752
D7325|1752|19
D7326|19|1752
D7327|1752|19
D7329|1751|19
D7330|19|1751
D7332|19|1752
D7333|1752|19
D7335|1751|19
D7336|19|1752
D7337|1752|19
D7338|19|1752
D7339|1752|19
D7340|19|1751
D7341|1752|19
D7342|19|1752
D7343|1752|19
D7344|19|1751
D7345|1751|19
D7346|19|1752
D7348|19|1752
D7349|1752|19
D7350|19|1752
D7351|1751|19
D7352|19|1752
D7353|1752|19
D7354|19|1752
D7361|1752|19
D7362|19|1752
D7368|19|1752
D7369|1752|19
D7370|19|1752
D7372|19|1752
D7373|1752|19
D7374|19|1752
D7375|1752|19
D7379|1752|19
D7380|19|1752
D7381|1752|19
D7382|19|1752
D7383|1752|19
D7385|1752|19
D7387|1752|19
D74|595|443
D7401|1857|1783
D7402|1783|1857
D7403|1857|1783
D7404|1783|1857
D7405|1857|1783
D7406|1783|1857
D7407|1857|1783
D7408|1783|1857
D7409|1857|1783
D7410|1783|1857
D7411|1857|1783
D7412|1783|2736
D7413|2736|1783
D7414|1783|1857
D7415|1857|1783
D7416|1783|1857
D7417|1857|1783
D7418|1783|1857
D7419|1857|1783
D7420|1783|1857
D7523|1857|1096
D7527|1857|1096
D7529|1096|1857
D7531|1857|1096
D7601|1670|156
D7602|156|1671
D7603|1670|156
D7604|156|1670
D7606|156|1670
D7607|1670|156
D7609|1671|156
D7610|156|1671
D7611|1670|156
D7612|156|1670
D7613|1670|156
D7614|156|1670
D7615|1670|156
D7616|156|1670
D7619|1671|156
D7620|156|1670
D7621|1670|156
D7622|156|1670
D7623|1670|156
D7624|156|1671
D7625|1670|156
D7626|156|1670
D7629|1670|156
D7630|156|1670
D7631|1670|156
D7632|156|1670
D7633|1671|156
D7634|156|1670
D7635|1670|156
D7636|156|1670
D7638|156|1670
D7639|1670|156
D7640|156|1670
D7641|1670|156
D7651|1670|156
D7652|156|1670
D7653|1670|156
D7654|156|1670
D7671|1670|1412
D7672|1412|1670
D7676|156|1132
D7678|1132|156
D7689|1098|1930
D7690|1930|1098
D7701|778|156
D7702|156|777
D7703|778|156
D7704|156|778
D7705|777|156
D7706|156|778
D7707|778|156
D7708|156|778
D7709|778|156
D7710|156|778
D7721|778|156
D7722|156|778
D7723|778|1106
D7724|1106|778
D7731|1670|778
D7733|778|1670
D7735|1670|778
D7737|778|1670
D7739|1670|778
D7741|778|1670
D7743|1670|778
D7745|778|1670
D7747|1670|778
D7749|778|1670
D7751|1670|778
D7753|778|1670
D7755|1670|778
D7757|778|1670
D7811|2605|1210
D7812|1210|2605
D7821|2847|2846
D7822|2846|2847
D7823|2847|2846
D7824|2846|2847
D7825|2847|2846
D7826|2846|2847
D7827|2847|2846
D7828|2846|2847
D7831|2847|2846
D7832|2846|2847
D7880|2846|2847
D7881|2847|2846
D7882|2846|2847
D7901|638|2847
D7902|2847|636
D7903|638|2847
D7904|2847|636
D7905|638|2847
D7907|636|2847
D7908|2847|638
D7909|636|2847
D7910|2847|638
D7911|638|2847
D7912|2847|636
D7913|636|2847
D7914|2847|636
D7915|638|2847
D7916|2847|636
D7917|636|2847
D7918|2847|638
D7919|636|2847
D7920|2847|636
D7921|638|2847
D7922|2847|636
D7923|636|2847
D7924|2847|638
D7925|638|2847
D7926|2847|636
D7927|636|2847
D7928|2847|638
D7929|638|2847
D7930|2847|636
D7932|2847|638
D7933|636|2847
D7934|2847|636
D7935|636|2847
D7936|2847|638
D7938|2847|638
D7981|636|742
D7982|742|636
D7983|636|742
D7984|742|636
D7991|638|2847
D8|1671|443
D8073|777|1255
D8074|1255|777
D8075|1003|1670
D8076|1670|1003
D8090|1132|1255
D8092|1255|1132
D8095|1670|2599
D8096|2599|1671
D8097|1671|2599
D8098|2599|1671
D81|1442|202
D8131|1670|1255
D8132|1255|1670
D8133|1671|1255
D8134|1255|1670
D8135|1670|1255
D8136|1255|1671
D8137|1671|1255
D8138|1255|1671
D8139|1671|1255
D8140|1255|1670
D8141|1670|1255
D8142|1255|1671
D8201|1510|497
D8203|1510|496
D8204|496|1510
D8205|1510|496
D8208|497|1510
D8209|1511|497
D8210|496|1510
D8211|1510|496
D8212|496|1510
D8232|2407|497
D8234|497|2407
D8236|2407|497
D8238|497|2407
D8240|2407|497
D8242|497|2407
D8251|1493|496
D8252|458|1493
D8264|458|1510
D8267|1510|458
D8291|497|2627
D8293|1511|2627
D8294|2627|1511
D8295|1510|2627
D8296|2627|1511
D8305|497|458
D8307|496|458
D8308|458|497
D8312|458|497
D8332|2008|497
D8333|497|2008
D8334|2008|497
D8335|497|2008
D8336|2008|497
D8341|1510|2008
D8342|2008|1510
D8347|496|1537
D8348|1537|2008
D8352|2008|458
D8354|458|2008
D8501|2040|2524
D8502|2524|2040
D8503|2040|2524
D8504|2524|2040
D8505|2040|2524
D8506|2524|2040
D8511|136|2524
D8512|2524|136
D8513|136|2524
D8514|2524|136
D8515|136|2524
D8516|2524|136
D8525|1770|2524
D8526|2524|1770
D8531|2595|2524
D8532|2524|2595
D8533|2595|2524
D8534|2524|2595
D8801|634|185
D8802|185|634
D8803|634|185
D8804|185|634
D8805|634|185
D8806|185|634
D8807|634|185
D8808|185|634
D8813|634|185
D8923|544|1846
D8924|1846|544
D8927|2095|2088
D8928|2088|2095
D8935|2417|1938
D8936|1938|2417
D8969|497|2008
D8970|2008|497
D8971|496|2627
D8972|2627|496
D9|443|1671
D901|447|1783
D903|447|1783
D909|447|1783
D9215|800|1616
D9216|1616|800
D9217|800|1616
D9218|1616|800
D923|447|1930
D927|447|1783
D931|61|1098
D933|1098|61
D935|61|1098
D937|1098|61
D939|447|2404
D940|2404|447
D941|61|1098
D943|1098|61
G1|446|61
G1001|1577|1783
G1002|1783|1577
G1003|1577|1783
G1004|1783|1577
G1005|1577|1783
G1007|1577|1783
G1008|1783|1577
G1009|1577|1783
G101|446|61
G1010|1783|1577
G1012|1783|1577
G1013|1577|1783
G1014|1783|1577
G1015|1577|1783
G1016|1783|1577
G1017|1577|1783
G1018|1783|1577
G1019|1577|1783
G102|61|446
G1020|1783|1577
G1021|1577|1783
G1022|1783|1577
G1032|1783|918
G1034|918|1783
G104|61|446
G105|446|61
G106|61|446
G107|446|61
G108|61|446
G109|446|61
G11|446|61
G110|61|446
G1101|1577|1098
G1102|1098|1577
G1103|1577|1098
G1104|1098|1577
G1105|1577|1098
G1106|1098|1577
G1107|1577|1098
G1108|1098|1577
G1109|1577|1098
G111|446|61
G1110|1098|1577
G1111|1577|1098
G1112|1098|1577
G1113|482|1098
G1114|1098|1577
G1115|1577|1098
G1117|1577|1098
G112|61|446
G1120|1098|1577
G1121|1577|1098
G1122|1098|1577
G1123|1577|1098
G1124|1098|1577
G1125|1577|1098
G1126|1098|1577
G1127|1577|1098
G1129|1577|1098
G113|446|61
G1130|1098|1577
G1132|1098|1577
G1133|1577|1098
G1134|1098|1577
G1135|1577|1098
G1136|1098|1577
G1138|1098|1577
G1139|1577|1098
G114|61|446
G1140|1098|1577
G1141|1577|1098
G1143|1577|1098
G1144|1098|1577
G1148|918|1098
G115|446|61
G1152|1098|1625
G1154|1625|1098
G116|61|446
G117|446|61
G118|61|446
G119|446|61
G12|61|446
G120|61|446
G1202|638|61
G1204|61|638
G1206|638|2697
G121|446|61
G1212|2599|61
G1214|61|2599
G122|61|446
G1222|1671|869
G1224|869|1671
G1226|1671|61
G1228|61|1671
G123|446|61
G1230|156|61
G1232|61|156
G1234|2599|61
G1236|61|2599
G124|61|446
G1242|2599|1742
G1244|1740|2599
G1246|638|2697
G1248|2697|638
G125|446|61
G1251|777|61
G1252|61|778
G1256|2599|61
G1258|61|2599
G126|61|446
G1262|638|2498
G1264|2498|638
G1266|2599|2697
G127|446|61
G1276|638|1577
G1278|1577|638
G128|61|446
G129|446|61
G1290|1577|1670
G1292|1670|1577
G1298|2033|1670
G13|446|61
G130|61|446
G1300|1670|2033
G1301|61|1098
G1303|61|1098
G1304|1098|61
G1305|61|1098
G131|446|61
G1312|1783|2524
G1314|2524|1783
G1316|1098|1231
G1318|1231|1098
G132|61|446
G1321|61|2404
G1322|2404|482
G1323|61|2404
G1324|2404|61
G1325|482|2404
G1326|2404|61
G1327|61|2404
G1328|2404|61
G1329|61|2404
G133|446|61
G1330|2404|61
G1331|1442|2404
G1332|2404|1442
G134|61|446
G1341|61|2605
G1342|2605|61
G1343|61|2605
G1344|2605|61
G1346|2605|61
G1347|61|2605
G1348|2605|61
G1349|61|2605
G135|446|61
G1350|2605|61
G1352|2605|61
G1353|61|2605
G1354|2605|61
G1355|61|2605
G1356|2605|61
G1357|61|2605
G1358|2605|61
G1359|61|2605
G136|61|446
G1361|61|2605
G1363|61|2605
G1364|2605|61
G1365|61|2605
G137|446|61
G1371|61|1210
G1373|61|1210
G1374|1210|61
G1376|1210|61
G138|61|446
G1382|506|61
G1383|61|506
G1384|506|61
G1386|506|61
G1387|61|506
G1389|61|506
G139|446|61
G1391|61|506
G1393|61|506
G1394|506|61
G1395|61|506
G14|61|446
G140|61|446
G1401|506|1098
G1402|1098|68
G1403|1442|1098
G1404|1098|1442
G1405|68|1098
G1406|1098|506
G141|446|61
G1416|869|2605
G142|61|446
G1421|1442|1210
G1422|1210|1442
G143|446|61
G1432|869|2605
G1434|2605|869
G144|61|446
G145|446|61
G1451|1442|506
G1452|506|1442
G1455|1442|506
G1456|506|1442
G146|61|446
G147|446|61
G148|61|446
G1481|482|2404
G1482|2605|482
G1483|482|2605
G1484|2404|482
G149|446|61
G1493|482|506
G15|446|61
G150|61|446
G1501|61|497
G1502|497|61
G1503|482|497
G1504|497|482
G1505|1442|458
G1507|2813|61
G1509|61|2813
G151|446|61
G152|61|446
G1521|1577|2404
G1522|2404|1577
G1523|1577|2404
G1524|2404|1577
G153|446|61
G1531|2498|2404
G1532|2404|2498
G1534|2404|2498
G154|61|446
G155|446|61
G156|61|446
G1563|447|2498
G1564|2498|447
G1565|447|2498
G1566|2498|447
G1569|506|2605
G157|446|61
G1571|447|893
G1572|893|447
G158|61|446
G16|61|446
G160|61|446
G1601|590|1783
G1602|1783|590
G161|446|886
G1611|590|544
G1619|590|506
G162|886|446
G1621|590|2087
G1624|2087|590
G163|446|2235
G1631|61|2087
G1632|2087|61
G1633|61|2087
G1634|2087|61
G1635|61|2087
G1636|2087|61
G1637|61|2087
G1638|2087|61
G1639|61|2087
G164|2235|446
G1641|1442|2087
G165|446|1442
G1651|61|544
G1652|544|61
G1653|61|544
G1655|61|544
G1657|61|544
G1658|544|61
G1659|61|544
G166|1442|446
G1661|2329|2856
G167|446|1804
G1671|482|544
G1672|2087|482
G1673|1186|544
G1675|1186|506
G1676|544|1186
G1677|482|2087
G1678|544|482
G1679|1442|543
G168|1804|446
G1686|2404|544
G1688|544|2404
G1692|2605|544
G1694|544|2605
G17|446|61
G171|792|2696
G172|2696|792
G173|792|2696
G174|2696|792
G1741|2329|2605
G1743|482|1098
G1745|590|2605
G175|446|2696
G177|446|2696
G178|2696|446
G179|446|2696
G18|61|446
G180|2696|446
G181|446|2696
G182|2696|446
G183|446|2696
G184|2696|446
G185|446|2696
G186|2696|446
G187|446|2696
G188|2696|446
G19|446|61
G190|2696|446
G191|446|2696
G192|2696|446
G193|446|2696
G194|2696|446
G195|446|2696
G196|2696|446
G197|446|2696
G198|2696|446
G199|446|2696
G2|61|446
G20|61|446
G200|2696|446
G201|446|482
G202|482|446
G203|446|482
G204|482|446
G205|446|482
G206|482|446
G21|446|61
G2101|2605|2404
G2102|2404|2605
G2103|2605|2404
G2104|2404|2605
G2105|2605|2404
G2106|2404|2605
G2107|2605|2404
G2108|2404|2605
G211|792|61
G212|61|792
G213|792|61
G214|61|792
G215|792|61
G216|61|792
G217|446|1671
G218|1671|446
G219|446|1670
G22|61|446
G220|1670|446
G222|61|2696
G224|2696|61
G226|61|2696
G230|61|2696
G2302|1804|2404
G2304|2404|1804
G2306|1804|2404
G2308|2404|1804
G2312|1804|2605
G2314|2605|1804
G2316|1804|2605
G2318|2605|1804
G2322|1804|506
G2324|506|1804
G2326|1804|506
G2332|869|2404
G2334|2404|869
G2335|482|2404
G2336|2404|482
G234|61|2696
G2342|869|497
G2344|497|869
G2352|869|2605
G2354|2605|869
G2356|869|506
G236|2696|61
G2362|869|2404
G2364|2404|869
G2365|61|2492
G2366|2492|61
G237|446|1670
G238|1670|446
G239|446|1671
G240|1671|446
G246|590|2696
G248|2696|590
G254|1442|2696
G256|2696|1442
G2602|800|1671
G2608|2103|800
G261|446|346
G262|590|446
G263|446|590
G264|590|446
G265|446|2813
G266|346|446
G267|446|590
G269|446|590
G27|446|2087
G270|2813|446
G272|590|446
G28|2087|446
G282|1442|2696
G284|2696|1442
G29|446|590
G2901|1511|1783
G2902|1783|1511
G2903|1511|1783
G2904|1783|1511
G2905|1511|1783
G2906|1783|1511
G2911|497|1783
G2912|1783|497
G2913|497|1783
G2914|1783|497
G2915|497|1783
G2916|1783|497
G2917|2404|1783
G2918|1783|2404
G292|790|2605
G294|2605|790
G297|1742|61
G298|61|1742
G3|446|61
G30|590|446
G301|446|2087
G303|446|2087
G307|447|1231
G308|1231|447
G309|447|2524
G31|446|1442
G310|2524|447
G312|1098|1231
G314|1231|1098
G32|1442|446
G323|446|544
G325|446|544
G329|792|2087
G331|446|1742
G332|1742|446
G333|446|1742
G335|446|1719
G336|1742|446
G337|446|1742
G338|1719|446
G34|1442|446
G35|446|1442
G351|446|2813
G352|2813|446
G353|2813|2087
G354|2087|2813
G355|446|544
G36|1442|446
G363|792|1577
G364|1577|792
G365|792|1577
G366|1577|792
G37|446|1442
G373|792|638
G374|638|792
